belief_in_model_cb,belief_in_model_cf,recall_at_5_hybrid,recall_at_10_hybrid,recall_at_5_hybrid_or_fuzzy_hybrid,recall_at_10_hybrid_or_fuzzy_hybrid,recall_at_5_cf,recall_at_10_cf,recall_at_5_cb,recall_at_10_cb,recall_at_5_pop,recall_at_10_pop
5,9,0.13636363636363635,0.3090909090909091,0.1787878787878788,0.3181818181818182,0.4090909090909091,0.4303030303030303,0.14545454545454545,0.16666666666666666,0.8515151515151516,0.996969696969697
3,5,0.12727272727272726,0.3181818181818182,0.17575757575757575,0.31212121212121213,0.40606060606060607,0.4303030303030303,0.1484848484848485,0.17575757575757575,0.8515151515151516,0.996969696969697
