belief_in_model_cb,belief_in_model_cf,recall_at_5_hybrid,recall_at_10_hybrid,recall_at_5_hybrid_or_fuzzy_hybrid,recall_at_10_hybrid_or_fuzzy_hybrid,recall_at_5_cf,recall_at_10_cf,recall_at_5_cb,recall_at_10_cb,recall_at_5_pop,recall_at_10_pop
3,0,0.09696969696969697,0.2787878787878788,0.1787878787878788,0.31212121212121213,0.4090909090909091,0.4303030303030303,0.19393939393939394,0.23636363636363636,0.8515151515151516,0.996969696969697
0,5,0.08484848484848485,0.3,0.17272727272727273,0.3090909090909091,0.4090909090909091,0.4303030303030303,0.19393939393939394,0.23636363636363636,0.8515151515151516,0.996969696969697
